medication_name,condition_or_context,dose_effect_band,condition_range,range_gap,range_resolution_status,official_dosage_candidate,official_indication_match,dominant_effect_gap,dominant_effect_resolution_status,mechanism_gap,mechanism_resolution_status,official_mechanism_candidate,dose_effect_gap,dose_effect_resolution_status,official_source_url,editorial_status,runtime_eligible
Duloxetina,ideacao suicida,30 mg/dia: titulação inicial e melhora da tolerabilidade. (DM/ST-PG/ST-E/GG),60-120 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=569582d5-cb6d-735e-e063-6394a90abfb6,pending_formal_review,false
Duloxetina,Fibromialgia,30 mg/dia: titulação inicial e melhora da tolerabilidade. (DM/ST-PG/ST-E/GG),nao cadastrado,true,guideline_or_off_label_range_review_required,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=569582d5-cb6d-735e-e063-6394a90abfb6,pending_formal_review,false
Duloxetina,TAG,60 mg/dia: principal dose terapêutica em várias indicações. (DM/ST-PG/ST-E/GG),60-120 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=569582d5-cb6d-735e-e063-6394a90abfb6,pending_formal_review,false
Duloxetina,panico,60 mg/dia: principal dose terapêutica em várias indicações. (DM/ST-PG/ST-E/GG),60-120 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=569582d5-cb6d-735e-e063-6394a90abfb6,pending_formal_review,false
Duloxetina,transtorno de estresse,60 mg/dia: principal dose terapêutica em várias indicações. (DM/ST-PG/ST-E/GG),60-120 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=569582d5-cb6d-735e-e063-6394a90abfb6,pending_formal_review,false
Duloxetina,fobias,60 mg/dia: principal dose terapêutica em várias indicações. (DM/ST-PG/ST-E/GG),60-120 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=569582d5-cb6d-735e-e063-6394a90abfb6,pending_formal_review,false
Duloxetina,fobia social,60 mg/dia: principal dose terapêutica em várias indicações. (DM/ST-PG/ST-E/GG),60-120 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=569582d5-cb6d-735e-e063-6394a90abfb6,pending_formal_review,false
Duloxetina,TOC,60 mg/dia: principal dose terapêutica em várias indicações. (DM/ST-PG/ST-E/GG),60-120 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=569582d5-cb6d-735e-e063-6394a90abfb6,pending_formal_review,false
Duloxetina,depressao melancolica,60 mg/dia: principal dose terapêutica em várias indicações. (DM/ST-PG/ST-E/GG),60-120 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=569582d5-cb6d-735e-e063-6394a90abfb6,pending_formal_review,false
Duloxetina,depressao ansiosa,60 mg/dia: principal dose terapêutica em várias indicações. (DM/ST-PG/ST-E/GG),60-120 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=569582d5-cb6d-735e-e063-6394a90abfb6,pending_formal_review,false
Duloxetina,depressao com agitacao/agressividade,60 mg/dia: principal dose terapêutica em várias indicações. (DM/ST-PG/ST-E/GG),60-120 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=569582d5-cb6d-735e-e063-6394a90abfb6,pending_formal_review,false
Duloxetina,depressao atipica,60 mg/dia: principal dose terapêutica em várias indicações. (DM/ST-PG/ST-E/GG),60 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=569582d5-cb6d-735e-e063-6394a90abfb6,pending_formal_review,false
Duloxetina,dor,60 mg/dia: principal dose terapêutica em várias indicações. (DM/ST-PG/ST-E/GG),60-120 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=569582d5-cb6d-735e-e063-6394a90abfb6,pending_formal_review,false
Duloxetina,vicios,60 mg/dia: principal dose terapêutica em várias indicações. (DM/ST-PG/ST-E/GG),60-120 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=569582d5-cb6d-735e-e063-6394a90abfb6,pending_formal_review,false
Duloxetina,tabagismo,60 mg/dia: principal dose terapêutica em várias indicações. (DM/ST-PG/ST-E/GG),60-120 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=569582d5-cb6d-735e-e063-6394a90abfb6,pending_formal_review,false
Duloxetina,compulsao,60 mg/dia: principal dose terapêutica em várias indicações. (DM/ST-PG/ST-E/GG),60-120 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=569582d5-cb6d-735e-e063-6394a90abfb6,pending_formal_review,false
Duloxetina,bulimia/anorexia,60 mg/dia: principal dose terapêutica em várias indicações. (DM/ST-PG/ST-E/GG),60-120 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=569582d5-cb6d-735e-e063-6394a90abfb6,pending_formal_review,false
Duloxetina,TDPM,60 mg/dia: principal dose terapêutica em várias indicações. (DM/ST-PG/ST-E/GG),60 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=569582d5-cb6d-735e-e063-6394a90abfb6,pending_formal_review,false
Duloxetina,ideacao suicida,60 mg/dia: principal dose terapêutica em várias indicações. (DM/ST-PG/ST-E/GG),60-120 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=569582d5-cb6d-735e-e063-6394a90abfb6,pending_formal_review,false
Duloxetina,Fibromialgia,60 mg/dia: principal dose terapêutica em várias indicações. (DM/ST-PG/ST-E/GG),nao cadastrado,true,guideline_or_off_label_range_review_required,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=569582d5-cb6d-735e-e063-6394a90abfb6,pending_formal_review,false
Duloxetina,TAG,"Até 120 mg/dia: limite descrito, sem benefício adicional uniforme. (DM/ST-PG/ST-E/GG)",60-120 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=569582d5-cb6d-735e-e063-6394a90abfb6,pending_formal_review,false
Duloxetina,panico,"Até 120 mg/dia: limite descrito, sem benefício adicional uniforme. (DM/ST-PG/ST-E/GG)",60-120 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=569582d5-cb6d-735e-e063-6394a90abfb6,pending_formal_review,false
Duloxetina,transtorno de estresse,"Até 120 mg/dia: limite descrito, sem benefício adicional uniforme. (DM/ST-PG/ST-E/GG)",60-120 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=569582d5-cb6d-735e-e063-6394a90abfb6,pending_formal_review,false
Duloxetina,fobias,"Até 120 mg/dia: limite descrito, sem benefício adicional uniforme. (DM/ST-PG/ST-E/GG)",60-120 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=569582d5-cb6d-735e-e063-6394a90abfb6,pending_formal_review,false
Duloxetina,fobia social,"Até 120 mg/dia: limite descrito, sem benefício adicional uniforme. (DM/ST-PG/ST-E/GG)",60-120 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=569582d5-cb6d-735e-e063-6394a90abfb6,pending_formal_review,false
Duloxetina,TOC,"Até 120 mg/dia: limite descrito, sem benefício adicional uniforme. (DM/ST-PG/ST-E/GG)",60-120 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=569582d5-cb6d-735e-e063-6394a90abfb6,pending_formal_review,false
Duloxetina,depressao melancolica,"Até 120 mg/dia: limite descrito, sem benefício adicional uniforme. (DM/ST-PG/ST-E/GG)",60-120 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=569582d5-cb6d-735e-e063-6394a90abfb6,pending_formal_review,false
Duloxetina,depressao ansiosa,"Até 120 mg/dia: limite descrito, sem benefício adicional uniforme. (DM/ST-PG/ST-E/GG)",60-120 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=569582d5-cb6d-735e-e063-6394a90abfb6,pending_formal_review,false
Duloxetina,depressao com agitacao/agressividade,"Até 120 mg/dia: limite descrito, sem benefício adicional uniforme. (DM/ST-PG/ST-E/GG)",60-120 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=569582d5-cb6d-735e-e063-6394a90abfb6,pending_formal_review,false
Duloxetina,depressao atipica,"Até 120 mg/dia: limite descrito, sem benefício adicional uniforme. (DM/ST-PG/ST-E/GG)",60 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=569582d5-cb6d-735e-e063-6394a90abfb6,pending_formal_review,false
Duloxetina,dor,"Até 120 mg/dia: limite descrito, sem benefício adicional uniforme. (DM/ST-PG/ST-E/GG)",60-120 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=569582d5-cb6d-735e-e063-6394a90abfb6,pending_formal_review,false
Duloxetina,vicios,"Até 120 mg/dia: limite descrito, sem benefício adicional uniforme. (DM/ST-PG/ST-E/GG)",60-120 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=569582d5-cb6d-735e-e063-6394a90abfb6,pending_formal_review,false
Duloxetina,tabagismo,"Até 120 mg/dia: limite descrito, sem benefício adicional uniforme. (DM/ST-PG/ST-E/GG)",60-120 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=569582d5-cb6d-735e-e063-6394a90abfb6,pending_formal_review,false
Duloxetina,compulsao,"Até 120 mg/dia: limite descrito, sem benefício adicional uniforme. (DM/ST-PG/ST-E/GG)",60-120 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=569582d5-cb6d-735e-e063-6394a90abfb6,pending_formal_review,false
Duloxetina,bulimia/anorexia,"Até 120 mg/dia: limite descrito, sem benefício adicional uniforme. (DM/ST-PG/ST-E/GG)",60-120 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=569582d5-cb6d-735e-e063-6394a90abfb6,pending_formal_review,false
Duloxetina,TDPM,"Até 120 mg/dia: limite descrito, sem benefício adicional uniforme. (DM/ST-PG/ST-E/GG)",60 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=569582d5-cb6d-735e-e063-6394a90abfb6,pending_formal_review,false
Duloxetina,ideacao suicida,"Até 120 mg/dia: limite descrito, sem benefício adicional uniforme. (DM/ST-PG/ST-E/GG)",60-120 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=569582d5-cb6d-735e-e063-6394a90abfb6,pending_formal_review,false
Duloxetina,Fibromialgia,"Até 120 mg/dia: limite descrito, sem benefício adicional uniforme. (DM/ST-PG/ST-E/GG)",nao cadastrado,true,guideline_or_off_label_range_review_required,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=569582d5-cb6d-735e-e063-6394a90abfb6,pending_formal_review,false
Escitalopram,TAG,5 mg/dia: titulação ou maior sensibilidade. (DM/ST-PG/ST-E/GG),10-20 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=1b2ec266-be5b-9265-e063-6294a90a10e3,pending_formal_review,false
Escitalopram,panico,5 mg/dia: titulação ou maior sensibilidade. (DM/ST-PG/ST-E/GG),10-20 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=1b2ec266-be5b-9265-e063-6294a90a10e3,pending_formal_review,false
Escitalopram,transtorno de estresse,5 mg/dia: titulação ou maior sensibilidade. (DM/ST-PG/ST-E/GG),10-20 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=1b2ec266-be5b-9265-e063-6294a90a10e3,pending_formal_review,false
Escitalopram,fobias,5 mg/dia: titulação ou maior sensibilidade. (DM/ST-PG/ST-E/GG),10-20 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=1b2ec266-be5b-9265-e063-6294a90a10e3,pending_formal_review,false
Escitalopram,fobia social,5 mg/dia: titulação ou maior sensibilidade. (DM/ST-PG/ST-E/GG),10-20 (TM/T1),false,existing_local_range_preserved,,false,false,existing_value_preserved,false,existing_value_preserved,,false,existing_value_preserved,https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=1b2ec266-be5b-9265-e063-6294a90a10e3,pending_formal_review,false
